frame,annotation,activity
11254,33,writing
11255,33,writing
11256,33,writing
11257,33,writing
11258,33,writing
11259,33,writing
11260,33,writing
11261,33,writing
11262,33,writing
11263,33,writing
11264,33,writing
11265,33,writing
11266,33,writing
11267,33,writing
11268,33,writing
11269,33,writing
11270,33,writing
11271,33,writing
11272,33,writing
11273,33,writing
11274,33,writing
11275,33,writing
11276,33,writing
11277,33,writing
11278,33,writing
11279,33,writing
11280,33,writing
11281,33,writing
11282,33,writing
11283,33,writing
11284,33,writing
11285,33,writing
11286,33,writing
11287,33,writing
11288,33,writing
11289,33,writing
11290,33,writing
11291,33,writing
11292,33,writing
11293,33,writing
11294,33,writing
11295,33,writing
11296,33,writing
11297,33,writing
11298,33,writing
11298,33,writing
11299,33,writing
11300,33,writing
11301,33,writing
11302,33,writing
11303,33,writing
11304,33,writing
11305,33,writing
11306,33,writing
11307,33,writing
11308,33,writing
11309,33,writing
11310,33,writing
11311,33,writing
11312,33,writing
11313,33,writing
11314,33,writing
11315,33,writing
11316,33,writing
11317,33,writing
11318,33,writing
11319,33,writing
11320,33,writing
11321,33,writing
11322,33,writing
11323,33,writing
11324,33,writing
11324,17,placing_an_object
11325,17,placing_an_object
11326,17,placing_an_object
11327,17,placing_an_object
11328,17,placing_an_object
11329,17,placing_an_object
11330,17,placing_an_object
11331,17,placing_an_object
11332,17,placing_an_object
11333,17,placing_an_object
11334,17,placing_an_object
11335,17,placing_an_object
11336,17,placing_an_object
11337,17,placing_an_object
11338,17,placing_an_object
11339,17,placing_an_object
11340,17,placing_an_object
11341,17,placing_an_object
11342,17,placing_an_object
11343,17,placing_an_object
11344,17,placing_an_object
11345,17,placing_an_object
11346,17,placing_an_object
11347,17,placing_an_object
11348,17,placing_an_object
11349,17,placing_an_object
11350,17,placing_an_object
11351,17,placing_an_object
11352,17,placing_an_object
11353,17,placing_an_object
11354,17,placing_an_object
11355,17,placing_an_object
11356,17,placing_an_object
11357,17,placing_an_object
11358,17,placing_an_object
11359,17,placing_an_object
11360,17,placing_an_object
11361,17,placing_an_object
11362,17,placing_an_object
11363,17,placing_an_object
11364,17,placing_an_object
11365,17,placing_an_object
11366,17,placing_an_object
11367,17,placing_an_object
11368,17,placing_an_object
11369,17,placing_an_object
11370,17,placing_an_object
11370,17,placing_an_object
11371,17,placing_an_object
11372,17,placing_an_object
11373,17,placing_an_object
11374,17,placing_an_object
11375,17,placing_an_object
11376,17,placing_an_object
11377,17,placing_an_object
11378,17,placing_an_object
11379,17,placing_an_object
11380,17,placing_an_object
11381,17,placing_an_object
11382,17,placing_an_object
11383,17,placing_an_object
11384,17,placing_an_object
11385,17,placing_an_object
11386,17,placing_an_object
11387,17,placing_an_object
11388,17,placing_an_object
11389,17,placing_an_object
11390,17,placing_an_object
11391,17,placing_an_object
11392,17,placing_an_object
11393,17,placing_an_object
11394,17,placing_an_object
11395,17,placing_an_object
11396,17,placing_an_object
11397,17,placing_an_object
11398,17,placing_an_object
11399,17,placing_an_object
11400,17,placing_an_object
11400,31,using_multimedia_display
11401,31,using_multimedia_display
11402,31,using_multimedia_display
11403,31,using_multimedia_display
11404,31,using_multimedia_display
11405,31,using_multimedia_display
11406,31,using_multimedia_display
11407,31,using_multimedia_display
11408,31,using_multimedia_display
11409,31,using_multimedia_display
11410,31,using_multimedia_display
11411,31,using_multimedia_display
11412,31,using_multimedia_display
11413,31,using_multimedia_display
11414,31,using_multimedia_display
11415,31,using_multimedia_display
11416,31,using_multimedia_display
11417,31,using_multimedia_display
11418,31,using_multimedia_display
11419,31,using_multimedia_display
11420,31,using_multimedia_display
11421,31,using_multimedia_display
11422,31,using_multimedia_display
11423,31,using_multimedia_display
11424,31,using_multimedia_display
11425,31,using_multimedia_display
11426,31,using_multimedia_display
11427,31,using_multimedia_display
11427,25,sitting_still
11428,25,sitting_still
11429,25,sitting_still
11430,25,sitting_still
11431,25,sitting_still
11432,25,sitting_still
11433,25,sitting_still
11434,25,sitting_still
11435,25,sitting_still
11436,25,sitting_still
11437,25,sitting_still
11438,25,sitting_still
11439,25,sitting_still
11440,25,sitting_still
11441,25,sitting_still
11442,25,sitting_still
11443,25,sitting_still
11444,25,sitting_still
11445,25,sitting_still
11446,25,sitting_still
11447,25,sitting_still
11448,25,sitting_still
11449,25,sitting_still
11450,25,sitting_still
11451,25,sitting_still
11452,25,sitting_still
11453,25,sitting_still
11454,25,sitting_still
11455,25,sitting_still
11456,25,sitting_still
11457,25,sitting_still
11458,25,sitting_still
11459,25,sitting_still
11460,25,sitting_still
11461,25,sitting_still
11462,25,sitting_still
11463,25,sitting_still
11464,25,sitting_still
11465,25,sitting_still
11466,25,sitting_still
11467,25,sitting_still
11468,25,sitting_still
11469,25,sitting_still
11470,25,sitting_still
11471,25,sitting_still
11471,25,sitting_still
11472,25,sitting_still
11473,25,sitting_still
11474,25,sitting_still
11475,25,sitting_still
11476,25,sitting_still
11477,25,sitting_still
11478,25,sitting_still
11479,25,sitting_still
11480,25,sitting_still
11481,25,sitting_still
11482,25,sitting_still
11483,25,sitting_still
11484,25,sitting_still
11485,25,sitting_still
11486,25,sitting_still
11487,25,sitting_still
11488,25,sitting_still
11489,25,sitting_still
11490,25,sitting_still
11491,25,sitting_still
11492,25,sitting_still
11493,25,sitting_still
11494,25,sitting_still
11495,25,sitting_still
11496,25,sitting_still
11497,25,sitting_still
11498,25,sitting_still
11499,25,sitting_still
11500,25,sitting_still
11501,25,sitting_still
11502,25,sitting_still
11503,25,sitting_still
11504,25,sitting_still
11505,25,sitting_still
11506,25,sitting_still
11507,25,sitting_still
11508,25,sitting_still
11509,25,sitting_still
11510,25,sitting_still
11511,25,sitting_still
11512,25,sitting_still
11513,25,sitting_still
11514,25,sitting_still
11515,25,sitting_still
11516,25,sitting_still
11517,25,sitting_still
11517,25,sitting_still
11518,25,sitting_still
11519,25,sitting_still
11520,25,sitting_still
11521,25,sitting_still
11522,25,sitting_still
11523,25,sitting_still
11524,25,sitting_still
11525,25,sitting_still
11526,25,sitting_still
11527,25,sitting_still
11528,25,sitting_still
11529,25,sitting_still
11530,25,sitting_still
11531,25,sitting_still
11532,25,sitting_still
11533,25,sitting_still
11534,25,sitting_still
11535,25,sitting_still
11536,25,sitting_still
11537,25,sitting_still
11538,25,sitting_still
11539,25,sitting_still
11540,25,sitting_still
11541,25,sitting_still
11542,25,sitting_still
11543,25,sitting_still
11544,25,sitting_still
11545,25,sitting_still
11546,25,sitting_still
11547,25,sitting_still
11548,25,sitting_still
11549,25,sitting_still
11550,25,sitting_still
11551,25,sitting_still
11552,25,sitting_still
11553,25,sitting_still
11554,25,sitting_still
11555,25,sitting_still
11556,25,sitting_still
11557,25,sitting_still
11558,25,sitting_still
11559,25,sitting_still
11560,25,sitting_still
11561,25,sitting_still
11562,25,sitting_still
11562,25,sitting_still
11563,25,sitting_still
11564,25,sitting_still
11565,25,sitting_still
11566,25,sitting_still
11567,25,sitting_still
11568,25,sitting_still
11569,25,sitting_still
11570,25,sitting_still
11571,25,sitting_still
11572,25,sitting_still
11573,25,sitting_still
11574,25,sitting_still
11575,25,sitting_still
11576,25,sitting_still
11577,25,sitting_still
11578,25,sitting_still
11579,25,sitting_still
11580,25,sitting_still
11581,25,sitting_still
11582,25,sitting_still
11583,25,sitting_still
11584,25,sitting_still
11585,25,sitting_still
11586,25,sitting_still
11587,25,sitting_still
11588,25,sitting_still
11589,25,sitting_still
11590,25,sitting_still
11591,25,sitting_still
11592,25,sitting_still
11593,25,sitting_still
11594,25,sitting_still
11595,25,sitting_still
11596,25,sitting_still
11597,25,sitting_still
11598,25,sitting_still
11599,25,sitting_still
11600,25,sitting_still
11601,25,sitting_still
11602,25,sitting_still
11603,25,sitting_still
11604,25,sitting_still
11605,25,sitting_still
11606,25,sitting_still
11607,25,sitting_still
11607,25,sitting_still
11608,25,sitting_still
11609,25,sitting_still
11610,25,sitting_still
11611,25,sitting_still
11612,25,sitting_still
11613,25,sitting_still
11614,25,sitting_still
11615,25,sitting_still
11616,25,sitting_still
11617,25,sitting_still
11618,25,sitting_still
11619,25,sitting_still
11620,25,sitting_still
11621,25,sitting_still
11622,25,sitting_still
11623,25,sitting_still
11624,25,sitting_still
11625,25,sitting_still
11626,25,sitting_still
11627,25,sitting_still
11628,25,sitting_still
11629,25,sitting_still
11630,25,sitting_still
11631,25,sitting_still
11632,25,sitting_still
11633,25,sitting_still
11634,25,sitting_still
11635,25,sitting_still
11636,25,sitting_still
11637,25,sitting_still
11638,25,sitting_still
11639,25,sitting_still
11640,25,sitting_still
11641,25,sitting_still
11642,25,sitting_still
11643,25,sitting_still
11644,25,sitting_still
11645,25,sitting_still
11646,25,sitting_still
11647,25,sitting_still
11648,25,sitting_still
11649,25,sitting_still
11650,25,sitting_still
11651,25,sitting_still
11652,25,sitting_still
11652,25,sitting_still
11653,25,sitting_still
11654,25,sitting_still
11655,25,sitting_still
11656,25,sitting_still
11657,25,sitting_still
11658,25,sitting_still
11659,25,sitting_still
11660,25,sitting_still
11661,25,sitting_still
11662,25,sitting_still
11663,25,sitting_still
11664,25,sitting_still
11665,25,sitting_still
11666,25,sitting_still
11667,25,sitting_still
11668,25,sitting_still
11669,25,sitting_still
11670,25,sitting_still
11671,25,sitting_still
11672,25,sitting_still
11673,25,sitting_still
11674,25,sitting_still
11675,25,sitting_still
11676,25,sitting_still
11677,25,sitting_still
11678,25,sitting_still
11679,25,sitting_still
11680,25,sitting_still
11681,25,sitting_still
11682,25,sitting_still
11683,25,sitting_still
11684,25,sitting_still
11685,25,sitting_still
11686,25,sitting_still
11687,25,sitting_still
11688,25,sitting_still
11689,25,sitting_still
11690,25,sitting_still
11691,25,sitting_still
11692,25,sitting_still
11693,25,sitting_still
11694,25,sitting_still
11695,25,sitting_still
11696,25,sitting_still
11697,25,sitting_still
11697,25,sitting_still
11698,25,sitting_still
11699,25,sitting_still
11700,25,sitting_still
11701,25,sitting_still
11702,25,sitting_still
11703,25,sitting_still
11704,25,sitting_still
11705,25,sitting_still
11706,25,sitting_still
11707,25,sitting_still
11708,25,sitting_still
11709,25,sitting_still
11710,25,sitting_still
11711,25,sitting_still
11712,25,sitting_still
11713,25,sitting_still
11714,25,sitting_still
11715,25,sitting_still
11716,25,sitting_still
11717,25,sitting_still
11718,25,sitting_still
11719,25,sitting_still
11720,25,sitting_still
11721,25,sitting_still
11722,25,sitting_still
11723,25,sitting_still
11724,25,sitting_still
11725,25,sitting_still
11726,25,sitting_still
11727,25,sitting_still
11728,25,sitting_still
11729,25,sitting_still
11730,25,sitting_still
11731,25,sitting_still
11732,25,sitting_still
11733,25,sitting_still
11734,25,sitting_still
11735,25,sitting_still
11736,25,sitting_still
11737,25,sitting_still
11738,25,sitting_still
11739,25,sitting_still
11740,25,sitting_still
11741,25,sitting_still
11742,25,sitting_still
11742,25,sitting_still
11743,25,sitting_still
11744,25,sitting_still
11745,25,sitting_still
11746,25,sitting_still
11747,25,sitting_still
11748,25,sitting_still
11749,25,sitting_still
11750,25,sitting_still
11751,25,sitting_still
11752,25,sitting_still
11753,25,sitting_still
11754,25,sitting_still
11755,25,sitting_still
11756,25,sitting_still
11757,25,sitting_still
11758,25,sitting_still
11759,25,sitting_still
11760,25,sitting_still
11761,25,sitting_still
11762,25,sitting_still
11763,25,sitting_still
11764,25,sitting_still
11765,25,sitting_still
11766,25,sitting_still
11767,25,sitting_still
11768,25,sitting_still
11769,25,sitting_still
11770,25,sitting_still
11771,25,sitting_still
11772,25,sitting_still
11773,25,sitting_still
11774,25,sitting_still
11775,25,sitting_still
11776,25,sitting_still
11777,25,sitting_still
11778,25,sitting_still
11779,25,sitting_still
11780,25,sitting_still
11781,25,sitting_still
11782,25,sitting_still
11783,25,sitting_still
11784,25,sitting_still
11785,25,sitting_still
11786,25,sitting_still
11787,25,sitting_still
11788,25,sitting_still
11788,25,sitting_still
11789,25,sitting_still
11790,25,sitting_still
11791,25,sitting_still
11792,25,sitting_still
11793,25,sitting_still
11794,25,sitting_still
11795,25,sitting_still
11796,25,sitting_still
11797,25,sitting_still
11798,25,sitting_still
11799,25,sitting_still
11800,25,sitting_still
11801,25,sitting_still
11802,25,sitting_still
11803,25,sitting_still
11804,25,sitting_still
11805,25,sitting_still
11806,25,sitting_still
11807,25,sitting_still
11808,25,sitting_still
11809,25,sitting_still
11810,25,sitting_still
11811,25,sitting_still
11812,25,sitting_still
11813,25,sitting_still
11814,25,sitting_still
11815,25,sitting_still
11816,25,sitting_still
11817,25,sitting_still
11818,25,sitting_still
11819,25,sitting_still
11820,25,sitting_still
11821,25,sitting_still
11822,25,sitting_still
11823,25,sitting_still
11824,25,sitting_still
11825,25,sitting_still
11826,25,sitting_still
11827,25,sitting_still
11828,25,sitting_still
11829,25,sitting_still
11830,25,sitting_still
11831,25,sitting_still
11832,25,sitting_still
11833,25,sitting_still
11833,25,sitting_still
11834,25,sitting_still
11835,25,sitting_still
11836,25,sitting_still
11837,25,sitting_still
11838,25,sitting_still
11839,25,sitting_still
11840,25,sitting_still
11841,25,sitting_still
11842,25,sitting_still
11843,25,sitting_still
11844,25,sitting_still
11845,25,sitting_still
11846,25,sitting_still
11847,25,sitting_still
11848,25,sitting_still
11849,25,sitting_still
11850,25,sitting_still
11851,25,sitting_still
11852,25,sitting_still
11853,25,sitting_still
11854,25,sitting_still
11855,25,sitting_still
11856,25,sitting_still
11857,25,sitting_still
11858,25,sitting_still
11859,25,sitting_still
11860,25,sitting_still
11861,25,sitting_still
11862,25,sitting_still
11863,25,sitting_still
11864,25,sitting_still
11865,25,sitting_still
11866,25,sitting_still
11867,25,sitting_still
11868,25,sitting_still
11869,25,sitting_still
11870,25,sitting_still
11871,25,sitting_still
11872,25,sitting_still
11873,25,sitting_still
11874,25,sitting_still
11875,25,sitting_still
11876,25,sitting_still
11877,25,sitting_still
11878,25,sitting_still
11879,25,sitting_still
11879,25,sitting_still
11880,25,sitting_still
11881,25,sitting_still
11882,25,sitting_still
11883,25,sitting_still
11884,25,sitting_still
11885,25,sitting_still
11886,25,sitting_still
11887,25,sitting_still
11888,25,sitting_still
11889,25,sitting_still
11890,25,sitting_still
11891,25,sitting_still
11892,25,sitting_still
11893,25,sitting_still
11894,25,sitting_still
11895,25,sitting_still
11896,25,sitting_still
11897,25,sitting_still
11898,25,sitting_still
11899,25,sitting_still
11900,25,sitting_still
11901,25,sitting_still
11902,25,sitting_still
11903,25,sitting_still
11904,25,sitting_still
11905,25,sitting_still
11906,25,sitting_still
11907,25,sitting_still
11908,25,sitting_still
11909,25,sitting_still
11910,25,sitting_still
11911,25,sitting_still
11912,25,sitting_still
11913,25,sitting_still
11914,25,sitting_still
11915,25,sitting_still
11916,25,sitting_still
11917,25,sitting_still
11918,25,sitting_still
11919,25,sitting_still
11920,25,sitting_still
11921,25,sitting_still
11922,25,sitting_still
11923,25,sitting_still
11924,25,sitting_still
11925,25,sitting_still
11925,25,sitting_still
11926,25,sitting_still
11927,25,sitting_still
11928,25,sitting_still
11929,25,sitting_still
11930,25,sitting_still
11931,25,sitting_still
11932,25,sitting_still
11933,25,sitting_still
11934,25,sitting_still
11935,25,sitting_still
11936,25,sitting_still
11937,25,sitting_still
11938,25,sitting_still
11939,25,sitting_still
11940,25,sitting_still
11941,25,sitting_still
11942,25,sitting_still
11943,25,sitting_still
11944,25,sitting_still
11945,25,sitting_still
11946,25,sitting_still
11947,25,sitting_still
11948,25,sitting_still
11949,25,sitting_still
11950,25,sitting_still
11951,25,sitting_still
11951,9,fetching_an_object
11952,9,fetching_an_object
11953,9,fetching_an_object
11954,9,fetching_an_object
11955,9,fetching_an_object
11956,9,fetching_an_object
11957,9,fetching_an_object
11958,9,fetching_an_object
11959,9,fetching_an_object
11960,9,fetching_an_object
11961,9,fetching_an_object
11962,9,fetching_an_object
11963,9,fetching_an_object
11964,9,fetching_an_object
11965,9,fetching_an_object
11966,9,fetching_an_object
11967,9,fetching_an_object
11968,9,fetching_an_object
11969,9,fetching_an_object
11970,9,fetching_an_object
11971,9,fetching_an_object
11972,9,fetching_an_object
11973,9,fetching_an_object
11974,9,fetching_an_object
11975,9,fetching_an_object
11976,9,fetching_an_object
11977,9,fetching_an_object
11978,9,fetching_an_object
11979,9,fetching_an_object
11980,9,fetching_an_object
11981,9,fetching_an_object
11982,9,fetching_an_object
11983,9,fetching_an_object
11984,9,fetching_an_object
11985,9,fetching_an_object
11986,9,fetching_an_object
11987,9,fetching_an_object
11988,9,fetching_an_object
11989,9,fetching_an_object
11990,9,fetching_an_object
11991,9,fetching_an_object
11992,9,fetching_an_object
11993,9,fetching_an_object
11994,9,fetching_an_object
11995,9,fetching_an_object
11995,9,fetching_an_object
11996,9,fetching_an_object
11997,9,fetching_an_object
11998,9,fetching_an_object
11999,9,fetching_an_object
12000,9,fetching_an_object
12001,9,fetching_an_object
12002,9,fetching_an_object
12003,9,fetching_an_object
12004,9,fetching_an_object
12005,9,fetching_an_object
12006,9,fetching_an_object
12007,9,fetching_an_object
12008,9,fetching_an_object
12009,9,fetching_an_object
12010,9,fetching_an_object
12011,9,fetching_an_object
12012,9,fetching_an_object
12013,9,fetching_an_object
12014,9,fetching_an_object
12015,9,fetching_an_object
12016,9,fetching_an_object
12017,9,fetching_an_object
12018,9,fetching_an_object
12019,9,fetching_an_object
12020,9,fetching_an_object
12021,9,fetching_an_object
12022,9,fetching_an_object
12023,9,fetching_an_object
12024,9,fetching_an_object
12071,40,
12072,40,
12073,40,
12074,40,
12075,40,
12076,40,
12077,40,
12078,40,
12079,40,
12080,40,
12081,40,
12082,40,
12083,40,
12084,40,
12085,40,
12086,40,
12087,40,
12088,40,
12089,40,
12090,40,
12091,40,
12092,40,
12093,40,
12094,40,
12095,40,
12096,40,
12097,40,
12098,40,
12099,40,
12100,40,
12101,40,
12102,22,putting_on_sunglasses
12103,22,putting_on_sunglasses
12104,22,putting_on_sunglasses
12105,22,putting_on_sunglasses
12106,22,putting_on_sunglasses
12107,22,putting_on_sunglasses
12108,22,putting_on_sunglasses
12109,22,putting_on_sunglasses
12110,22,putting_on_sunglasses
12111,22,putting_on_sunglasses
12112,22,putting_on_sunglasses
12113,22,putting_on_sunglasses
12114,22,putting_on_sunglasses
12115,22,putting_on_sunglasses
12116,22,putting_on_sunglasses
12117,22,putting_on_sunglasses
12118,22,putting_on_sunglasses
12119,22,putting_on_sunglasses
12120,22,putting_on_sunglasses
12121,22,putting_on_sunglasses
12122,22,putting_on_sunglasses
12123,22,putting_on_sunglasses
12124,22,putting_on_sunglasses
12125,22,putting_on_sunglasses
12126,22,putting_on_sunglasses
12127,22,putting_on_sunglasses
12128,22,putting_on_sunglasses
12129,22,putting_on_sunglasses
12130,22,putting_on_sunglasses
12131,22,putting_on_sunglasses
12131,28,taking_off_sunglasses
12132,28,taking_off_sunglasses
12133,28,taking_off_sunglasses
12134,28,taking_off_sunglasses
12135,28,taking_off_sunglasses
12136,28,taking_off_sunglasses
12137,28,taking_off_sunglasses
12138,28,taking_off_sunglasses
12139,28,taking_off_sunglasses
12140,28,taking_off_sunglasses
12141,28,taking_off_sunglasses
12142,28,taking_off_sunglasses
12143,28,taking_off_sunglasses
12144,28,taking_off_sunglasses
12145,28,taking_off_sunglasses
12146,28,taking_off_sunglasses
12147,28,taking_off_sunglasses
12148,28,taking_off_sunglasses
12149,28,taking_off_sunglasses
12150,28,taking_off_sunglasses
12151,28,taking_off_sunglasses
12152,28,taking_off_sunglasses
12153,28,taking_off_sunglasses
12154,28,taking_off_sunglasses
12155,28,taking_off_sunglasses
12155,22,putting_on_sunglasses
12156,22,putting_on_sunglasses
12157,22,putting_on_sunglasses
12158,22,putting_on_sunglasses
12159,22,putting_on_sunglasses
12160,22,putting_on_sunglasses
12161,22,putting_on_sunglasses
12162,22,putting_on_sunglasses
12163,22,putting_on_sunglasses
12164,22,putting_on_sunglasses
12165,22,putting_on_sunglasses
12166,22,putting_on_sunglasses
12167,22,putting_on_sunglasses
12168,22,putting_on_sunglasses
12169,22,putting_on_sunglasses
12170,22,putting_on_sunglasses
12171,22,putting_on_sunglasses
12172,22,putting_on_sunglasses
12173,22,putting_on_sunglasses
12174,22,putting_on_sunglasses
12177,40,
12178,40,
12179,40,
12180,40,
12181,40,
12182,40,
12183,40,
12184,40,
12185,40,
12186,40,
12187,40,
12188,40,
12189,40,
12190,40,
12191,40,
12192,40,
12193,40,
12194,40,
12195,40,
12196,40,
12197,40,
12198,40,
12199,40,
12200,40,
12201,40,
12202,40,
12203,40,
12204,40,
12205,40,
12206,40,
12207,40,
12208,40,
12209,40,
12210,40,
12211,40,
12212,40,
12213,40,
12214,40,
12215,40,
12216,40,
12217,40,
12218,40,
12219,40,
12220,40,
12221,40,
12222,40,
12223,40,
12224,40,
12225,40,
12226,40,
12227,40,
12228,40,
12229,40,
12230,40,
12231,40,
12232,40,
12233,40,
12234,40,
12235,40,
12236,40,
12237,40,
12238,40,
12239,40,
12240,40,
12241,40,
12242,40,
12243,40,
12244,40,
12245,40,
12246,40,
12247,40,
12248,40,
12249,40,
12250,40,
12251,40,
12252,40,
12253,40,
12254,40,
12255,40,
12256,40,
12257,40,
12258,40,
12259,40,
12260,40,
12261,40,
12262,40,
12263,40,
12264,40,
12265,40,
12266,40,
12267,40,
12268,40,
12269,40,
12270,40,
12271,40,
12272,40,
12273,40,
12274,40,
12275,40,
12276,40,
12277,40,
12278,40,
12279,40,
12280,40,
12281,40,
12282,40,
12283,40,
12284,40,
12285,40,
12286,40,
12287,40,
12288,40,
12289,40,
12290,40,
12291,40,
12292,40,
12293,40,
12294,40,
12295,40,
12296,40,
12297,40,
12298,40,
12299,40,
12300,40,
12301,40,
12302,40,
12303,40,
12304,40,
12305,17,placing_an_object
12306,17,placing_an_object
12307,17,placing_an_object
12308,17,placing_an_object
12309,17,placing_an_object
12310,17,placing_an_object
12311,17,placing_an_object
12312,17,placing_an_object
12313,17,placing_an_object
12314,17,placing_an_object
12315,17,placing_an_object
12316,17,placing_an_object
12317,17,placing_an_object
12318,17,placing_an_object
12319,17,placing_an_object
12320,17,placing_an_object
12321,17,placing_an_object
12322,17,placing_an_object
12323,17,placing_an_object
12324,17,placing_an_object
12325,17,placing_an_object
12326,17,placing_an_object
12327,17,placing_an_object
12328,17,placing_an_object
12329,17,placing_an_object
12330,17,placing_an_object
12331,17,placing_an_object
12331,31,using_multimedia_display
12332,31,using_multimedia_display
12333,31,using_multimedia_display
12334,31,using_multimedia_display
12335,31,using_multimedia_display
12336,31,using_multimedia_display
12337,31,using_multimedia_display
12338,31,using_multimedia_display
12339,31,using_multimedia_display
12340,31,using_multimedia_display
12341,31,using_multimedia_display
12342,31,using_multimedia_display
12343,31,using_multimedia_display
12344,31,using_multimedia_display
12345,31,using_multimedia_display
12346,31,using_multimedia_display
12347,31,using_multimedia_display
12348,31,using_multimedia_display
12349,31,using_multimedia_display
12350,31,using_multimedia_display
12350,25,sitting_still
12351,25,sitting_still
12352,25,sitting_still
12353,25,sitting_still
12354,25,sitting_still
12355,25,sitting_still
12356,25,sitting_still
12357,25,sitting_still
12358,25,sitting_still
12359,25,sitting_still
12360,25,sitting_still
12361,25,sitting_still
12362,25,sitting_still
12363,25,sitting_still
12364,25,sitting_still
12365,25,sitting_still
12366,25,sitting_still
12367,25,sitting_still
12368,25,sitting_still
12369,25,sitting_still
12370,25,sitting_still
12371,25,sitting_still
12372,25,sitting_still
12373,25,sitting_still
12374,25,sitting_still
12375,25,sitting_still
12376,25,sitting_still
12377,25,sitting_still
12378,25,sitting_still
12379,25,sitting_still
12380,25,sitting_still
12381,25,sitting_still
12382,25,sitting_still
12383,25,sitting_still
12384,25,sitting_still
12385,25,sitting_still
12386,25,sitting_still
12387,25,sitting_still
12388,25,sitting_still
12389,25,sitting_still
12390,25,sitting_still
12391,25,sitting_still
12392,25,sitting_still
12393,25,sitting_still
12394,25,sitting_still
12395,25,sitting_still
12395,25,sitting_still
12396,25,sitting_still
12397,25,sitting_still
12398,25,sitting_still
12399,25,sitting_still
12400,25,sitting_still
12401,25,sitting_still
12402,25,sitting_still
12403,25,sitting_still
12404,25,sitting_still
12405,25,sitting_still
12406,25,sitting_still
12407,25,sitting_still
12408,25,sitting_still
12409,25,sitting_still
12410,25,sitting_still
12411,25,sitting_still
12412,25,sitting_still
12413,25,sitting_still
12414,25,sitting_still
12415,25,sitting_still
12416,25,sitting_still
12417,25,sitting_still
12418,25,sitting_still
12419,25,sitting_still
12420,25,sitting_still
12421,25,sitting_still
12422,25,sitting_still
12423,25,sitting_still
12424,25,sitting_still
12425,25,sitting_still
12426,25,sitting_still
12427,25,sitting_still
12428,25,sitting_still
12429,25,sitting_still
12430,25,sitting_still
12431,25,sitting_still
12432,25,sitting_still
12433,25,sitting_still
12434,25,sitting_still
12435,25,sitting_still
12436,25,sitting_still
12437,25,sitting_still
12438,25,sitting_still
12439,25,sitting_still
12440,25,sitting_still
12440,25,sitting_still
12441,25,sitting_still
12442,25,sitting_still
12443,25,sitting_still
12444,25,sitting_still
12445,25,sitting_still
12446,25,sitting_still
12447,25,sitting_still
12448,25,sitting_still
12449,25,sitting_still
12450,25,sitting_still
12451,25,sitting_still
12452,25,sitting_still
12453,25,sitting_still
12454,25,sitting_still
12455,25,sitting_still
12456,25,sitting_still
12457,25,sitting_still
12458,25,sitting_still
12459,25,sitting_still
12460,25,sitting_still
12461,25,sitting_still
12462,25,sitting_still
12463,25,sitting_still
12464,25,sitting_still
12465,25,sitting_still
12466,25,sitting_still
12467,25,sitting_still
12468,25,sitting_still
12469,25,sitting_still
12470,25,sitting_still
12471,25,sitting_still
12472,25,sitting_still
12473,25,sitting_still
12474,25,sitting_still
12475,25,sitting_still
12476,25,sitting_still
12477,25,sitting_still
12478,25,sitting_still
12479,25,sitting_still
12480,25,sitting_still
12481,25,sitting_still
12482,25,sitting_still
12483,25,sitting_still
12484,25,sitting_still
12485,25,sitting_still
12485,25,sitting_still
12486,25,sitting_still
12487,25,sitting_still
12488,25,sitting_still
12489,25,sitting_still
12490,25,sitting_still
12491,25,sitting_still
12492,25,sitting_still
12493,25,sitting_still
12494,25,sitting_still
12495,25,sitting_still
12496,25,sitting_still
12497,25,sitting_still
12498,25,sitting_still
12499,25,sitting_still
12500,25,sitting_still
12501,25,sitting_still
12502,25,sitting_still
12503,25,sitting_still
12504,25,sitting_still
12505,25,sitting_still
12506,25,sitting_still
12507,25,sitting_still
12508,25,sitting_still
12509,25,sitting_still
12510,25,sitting_still
12511,25,sitting_still
12512,25,sitting_still
12513,25,sitting_still
12514,25,sitting_still
12515,25,sitting_still
12516,25,sitting_still
12517,25,sitting_still
12518,25,sitting_still
12519,25,sitting_still
12520,25,sitting_still
12521,25,sitting_still
12522,25,sitting_still
12523,25,sitting_still
12524,25,sitting_still
12525,25,sitting_still
12526,25,sitting_still
12527,25,sitting_still
12528,25,sitting_still
12529,25,sitting_still
12530,25,sitting_still
12531,25,sitting_still
12531,25,sitting_still
12532,25,sitting_still
12533,25,sitting_still
12534,25,sitting_still
12535,25,sitting_still
12536,25,sitting_still
12537,25,sitting_still
12538,25,sitting_still
12539,25,sitting_still
12540,25,sitting_still
12541,25,sitting_still
12542,25,sitting_still
12543,25,sitting_still
12544,25,sitting_still
12545,25,sitting_still
12546,25,sitting_still
12547,25,sitting_still
12548,25,sitting_still
12549,25,sitting_still
12550,25,sitting_still
12551,25,sitting_still
12552,25,sitting_still
12553,25,sitting_still
12554,25,sitting_still
12555,25,sitting_still
12556,25,sitting_still
12557,25,sitting_still
12558,25,sitting_still
12558,9,fetching_an_object
12559,9,fetching_an_object
12560,9,fetching_an_object
12561,9,fetching_an_object
12562,9,fetching_an_object
12563,9,fetching_an_object
12564,9,fetching_an_object
12565,9,fetching_an_object
